index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class
2398,s__845,ottoman,ottoman,2,otherprop
2399,s__846,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2400,s__847,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2401,s__848,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2402,s__849,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2403,s__850,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2404,s__851,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2405,s__852,stand,stand,2,night_stand
2406,s__853,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2407,s__854,stand,stand,2,night_stand
2408,s__855,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2409,s__856,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2410,s__857,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2411,s__858,stand,stand,2,night_stand
2412,s__859,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2413,s__860,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2414,s__861,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2415,s__862,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2416,s__863,stand,stand,2,night_stand
2417,s__864,stand,stand,2,night_stand
2418,s__865,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2419,s__866,stand,stand,2,night_stand
2420,s__867,stand,stand,2,night_stand
2421,s__868,range_hood_with_cabinet,kitchen_appliance,2,otherprop
2422,s__869,range_hood,kitchen_appliance,2,otherprop
2423,s__870,range_hood_with_cabinet,kitchen_appliance,2,otherprop
2424,s__871,range_hood,kitchen_appliance,2,otherprop
2425,s__872,range_hood_with_cabinet,kitchen_appliance,2,otherprop
2426,s__873,range_hood,kitchen_appliance,2,otherprop
2427,s__874,range_hood,kitchen_appliance,2,otherprop
2428,s__875,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2429,s__876,shelves,shelves,2,shelves
2430,s__877,shelves,shelves,2,shelves
2431,s__878,cart,cart,2,table
2432,s__879,range_hood,kitchen_appliance,2,otherprop
2433,s__880,range_hood,kitchen_appliance,2,otherprop
2434,s__881,double_bed,double_bed,2,bed
2435,s__882,double_bed,double_bed,2,bed
2436,s__883,double_bed,double_bed,2,bed
2437,s__884,double_bed,double_bed,2,bed
2438,s__885,single_bed,single_bed,2,bed
2439,s__886,single_bed,single_bed,2,bed
2440,s__887,baby_bed,baby_bed,2,bed
2441,s__888,baby_bed,baby_bed,2,bed
2442,s__889,baby_bed,baby_bed,2,bed
2443,s__890,baby_bed,baby_bed,2,bed
2444,s__891,baby_bed,baby_bed,2,bed
2445,s__892,baby_bed,baby_bed,2,bed
2446,s__893,double_bed,double_bed,2,bed
2447,s__894,double_bed,double_bed,2,bed
2448,s__895,tv_bench,tv_bench,2,cabinet
2449,s__896,tv_bench,tv_bench,2,cabinet
2450,s__897,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2451,s__898,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2452,s__899,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2453,s__900,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2454,s__901,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2455,s__902,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2456,s__903,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2457,s__904,cart,cart,2,shelves
2458,s__905,kitchen_cabinet,kitchen_cabinet,2,counter
2459,s__906,kitchen_cabinet,kitchen_cabinet,2,counter
2460,s__907,kitchen_cabinet,kitchen_cabinet,2,counter
2461,s__908,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2462,s__909,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2463,s__910,kitchen_cabinet,kitchen_cabinet,2,counter
2464,s__911,kitchen_cabinet,kitchen_cabinet,2,counter
2465,s__912,kitchen_cabinet,kitchen_cabinet,2,counter
2466,s__913,kitchen_cabinet,kitchen_cabinet,2,counter
2467,s__914,kitchen_cabinet,kitchen_cabinet,2,counter
2468,s__915,kitchen_cabinet,kitchen_cabinet,2,counter
2469,s__916,kitchen_cabinet,kitchen_cabinet,2,counter
2470,s__917,stand,stand,2,night_stand
2471,s__918,kitchen_cabinet,kitchen_cabinet,2,counter
2472,s__919,kitchen_cabinet,kitchen_cabinet,2,counter
2473,s__920,kitchen_cabinet,kitchen_cabinet,2,counter
2474,s__921,kitchen_cabinet,kitchen_cabinet,2,counter
2475,s__922,kitchen_cabinet,kitchen_cabinet,2,counter
2476,s__923,storage_bench,storage_bench,2,chair
2477,s__924,cart,cart,2,table
2478,s__925,storage_bench,storage_bench,2,chair
2479,s__926,shelves,shelves,2,chair
2480,s__927,shelves,shelves,2,chair
2481,s__928,storage_bench,storage_bench,2,chair
2482,s__929,shelves,shelves,2,shelves
2483,s__930,shelves,shelves,2,shelves
2484,s__931,shelves,shelves,2,shelves
2485,s__932,shelves,shelves,2,shelves
2486,s__933,shelves,shelves,2,shelves
2487,s__934,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2488,s__935,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2489,s__936,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2490,s__937,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2491,s__938,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2492,s__939,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2493,s__940,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2494,s__941,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2495,s__942,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2496,s__943,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2497,s__944,shelves,shelves,2,shelves
2498,s__945,shelves,shelves,2,shelves
2499,s__946,shelves,shelves,2,shelves
2500,s__947,shelves,shelves,2,shelves
2501,s__948,shelves,shelves,2,shelves
2502,s__949,shelves,shelves,2,shelves
2503,s__950,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2504,s__951,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2505,s__952,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2506,s__953,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2507,s__954,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2508,s__955,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2509,s__956,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2510,s__957,hanging_kitchen_cabinet,hanging_kitchen_cabinet,2,counter
2511,s__958,kitchen_cabinet,kitchen_cabinet,2,counter
2512,s__959,kitchen_cabinet,kitchen_cabinet,2,counter
2513,s__960,kitchen_cabinet,kitchen_cabinet,2,counter
2514,s__961,kitchen_cabinet,kitchen_cabinet,2,counter
2515,s__962,kitchen_cabinet,kitchen_cabinet,2,counter
2516,s__963,kitchen_cabinet,kitchen_cabinet,2,counter
2517,s__964,kitchen_cabinet,kitchen_cabinet,2,counter
2518,s__965,chair,chair,2,chair
2519,s__966,chair,chair,2,chair
2520,s__967,chair,chair,2,chair
2521,s__968,chair,chair,2,chair
2522,s__969,storage_bench,storage_bench,2,chair
2523,s__970,shelves,shelves,2,shelves
2524,s__971,kitchen_set,kitchen_set,2,counter
2525,s__972,kitchen_set,kitchen_set,2,counter
2526,s__973,kitchen_set,kitchen_set,2,counter
2527,s__974,kitchen_set,kitchen_set,2,counter
2528,s__975,kitchen_set,kitchen_set,2,counter
2529,s__976,kitchen_set,kitchen_set,2,counter
2530,s__977,kitchen_set,kitchen_set,2,counter
2531,s__978,kitchen_set,kitchen_set,2,counter
2532,s__979,kitchen_set,kitchen_set,2,counter
2533,s__980,kitchen_set,kitchen_set,2,counter
2534,s__981,kitchen_set,kitchen_set,2,counter
2535,s__982,double_bed,double_bed,2,bed
2536,s__983,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2537,s__984,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2538,s__985,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2539,s__986,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2540,s__987,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2541,s__988,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2542,s__989,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2543,s__990,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2544,s__991,closets_wardrobes_cabinets,closets_wardrobes_cabinets,2,cabinet
2545,s__992,stand,stand,2,night_stand
2546,s__993,stand,stand,2,night_stand
2547,s__994,stand,stand,2,night_stand
2548,s__995,stand,stand,2,night_stand
2549,s__996,stand,stand,2,night_stand
2550,s__997,stand,stand,2,night_stand
2551,s__998,stand,stand,2,night_stand
2552,s__999,stand,stand,2,night_stand
